id,lang,created_at,text,conversation_id,edit_history_tweet_ids,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,username,in_reply_to_user_id
2042794196831178957,en,2026-04-11T02:37:44.000Z,The league is in good hands https://t.co/BsqhA0UrJv,2042794196831178957,['2042794196831178957'],1,0,6,0,0,1782,ActionNetworkHQ,
2042782296655433774,en,2026-04-11T01:50:27.000Z,"Dyson Daniels vs Cavs:

13 PTS (12.5) ✅
10 REB (6.5) ✅
12 AST (4.5) ✅
+36

Second triple-double of his career https://t.co/EzDbFmFDeP",2042782296655433774,['2042782296655433774'],0,1,7,0,0,4536,ActionNetworkHQ,
2042764696944807947,en,2026-04-11T00:40:31.000Z,"Massive line movement in OKC–DEN tonight 📉

OKC was +12.5 this morning and is now down to +2.5 after the Nuggets announced they’re benching all starters https://t.co/tgKGwRhpme",2042764696944807947,['2042764696944807947'],1,1,2,0,1,6100,ActionNetworkHQ,
2042752335940850089,en,2026-04-10T23:51:24.000Z,"Bryson DeChambeau was the most bet golfer to win the Masters entering the tournament.

He needed just a bogey on 18 to make the cut. He made a triple and missed it by two. https://t.co/Wmue8AFUyQ",2042752335940850089,['2042752335940850089'],3,1,39,1,2,10486,ActionNetworkHQ,
2042752188976631921,en,2026-04-10T23:50:49.000Z,"Rory McIlroy is -12 and has set the largest 36-hole lead in Masters history heading into the weekend 👏

He shot a 67 on Thursday and a 65 today https://t.co/IXpy0KQvmL",2042752188976631921,['2042752188976631921'],2,1,15,0,1,5650,ActionNetworkHQ,
2042730664126984290,en,2026-04-10T22:25:17.000Z,"🥊 TAN UFC 327 Top Props #UFC327

🇳🇿 Carlos Ulberg by KO/TKO/DQ @SeanZerillo
🇧🇷 Johnny Walker by KO/TKO/DQ @Psychoward586

🔗 https://t.co/P8nJRoP25d

Download the DraftKings Sportsbook app and use code ACTIONNETWORK. The crown is yours. @DKSportsbook https://t.co/qTTqwEUdvv",2042730664126984290,['2042730664126984290'],1,0,6,0,3,5654,ActionNetworkHQ,
2042621696452993454,en,2026-04-10T15:12:17.000Z,Sometimes you have to cut your losses 😂 https://t.co/ORoataSK5c,2042621696452993454,['2042621696452993454'],0,10,286,0,2,26999,ActionNetworkHQ,
2042620039870759162,en,2026-04-10T15:05:42.000Z,"“You know parlays are a losing proposition long term, right??” https://t.co/XSnJF7f5sS",2042620039870759162,['2042620039870759162'],3,0,24,0,0,8200,ActionNetworkHQ,
2042616541376631021,en,2026-04-10T14:51:48.000Z,If you had Padres -1.5 buy a lotto ticket today! Quite the way to win at 1:30 am 😂 https://t.co/KW7cFT8cK4,2042616541376631021,['2042616541376631021'],2,5,101,3,5,17517,ActionNetworkHQ,
2042615744253325626,en,2026-04-10T14:48:38.000Z,"Trying to explain how my bets could actually be a long term investment strategy.

“What the f*ck are you talking about” 😂 https://t.co/MvEfuEhTTR",2042615744253325626,['2042615744253325626'],2,0,31,0,2,11379,ActionNetworkHQ,
2042614152624034027,en,2026-04-10T14:42:18.000Z,"🏀 MAGIC vs BULLS NBA BEST BET

📈 OVER 242.5
👇 Add directly to your betslip
https://t.co/bS7kkes0eO

🗣️ ""My projections for this game are significantly higher than the market consensus. I have the Magic projected to score 94 points in the half-court alone in this game — one of https://t.co/MF4XJhDioN",2042614152624034027,['2042614152624034027'],3,2,26,0,7,6991,ActionNetworkHQ,
2042611602747273345,en,2026-04-10T14:32:10.000Z,"🔱 Astros vs Mariners MLB SGP via @VegasMinion

⚾️ MARINERS MONEYLINE
⚾️ JOSH NAYLOR OVER 1.5 HITS + RUNS + RBIS

👇 Add directly to your betslip
https://t.co/AB1kJ3QxJI https://t.co/fqWBxyZtJy",2042611602747273345,['2042611602747273345'],4,0,27,0,5,6968,ActionNetworkHQ,
2042607903937282263,en,2026-04-10T14:17:28.000Z,"🏝️ Yankees vs Rays MLB SGP via @SeanZerillo

⚾️ RAYS MONEYLINE
⚾️ OVER 8.5

👇 Add directly to your betslip
https://t.co/r1LmWxVIWe https://t.co/satBry1cVU",2042607903937282263,['2042607903937282263'],5,1,34,0,6,6946,ActionNetworkHQ,
2042604504818856354,en,2026-04-10T14:03:58.000Z,"🐻 Pirates vs Cubs MLB SGP via @JonPgh

⚾️ UNDER 1.5 HOME RUNS
⚾️ SHOTA IMANAGA H2H STRIKEOUTS ML

🗣️ ""Under 1.5 home runs feels very likely to hit. But we can drain the juice by also working the angle that Imanaga is the much better pitcher, in terms of skill and volume. I'm https://t.co/cEq0liB78k",2042604504818856354,['2042604504818856354'],3,1,27,0,9,8365,ActionNetworkHQ,
2042467540232728682,en,2026-04-10T04:59:43.000Z,"DENVER (+105) DOUBLE OT WINNER 😱

Pios will play Wisconsin on Saturday in the #MFrozenFour Championship Game, seeking their 3rd title in the last 5 seasons https://t.co/CJmDeUTSRQ https://t.co/ainD6TrjBq",2042467540232728682,['2042467540232728682'],0,1,10,0,0,12754,ActionNetworkHQ,
2042443409265226175,en,2026-04-10T03:23:50.000Z,"Denver (+105) ties it late vs Michigan! 🏒

🚨 Headed to OT in the Frozen Four 🚨 #MFrozenFour https://t.co/fH6FhYDmkr",2042443409265226175,['2042443409265226175'],1,1,16,1,0,21738,ActionNetworkHQ,
2042439000065991024,en,2026-04-10T03:06:18.000Z,Bryson was the most bet players to win the Masters on @BetMGM. He’s now +6600 on MGM 🫣 https://t.co/9Rjr2mAmBB,2042439000065991024,['2042439000065991024'],1,3,16,0,1,9973,ActionNetworkHQ,
2042401137861562660,en,2026-04-10T00:35:51.000Z,18 of the last 20 Masters winners have been in the Top-10 after the first round of play 👀 https://t.co/1YKr83AG7e,2042401137861562660,['2042401137861562660'],4,2,30,0,4,15606,ActionNetworkHQ,
2042352385507332321,en,2026-04-09T21:22:08.000Z,Bryson DeChambeau finished +4 on the day and he's +16000 to win the Masters which are still shorter odds than the Jets to win the Super Bowl (+20000) https://t.co/TLr40NX4N2,2042352385507332321,['2042352385507332321'],1,3,100,0,3,21812,ActionNetworkHQ,
2042346345395032204,en,2026-04-09T20:58:08.000Z,Make that EIGHT straight road losses.. Tigers (-140) were receiving 61% of bets and 59% of money 🫣 https://t.co/iUtngn4Llg,2042346345395032204,['2042346345395032204'],2,1,18,0,1,14748,ActionNetworkHQ,
2042333462145728984,en,2026-04-09T20:06:56.000Z,"The Yankees dropped two of three to the A’s scoring 7 total runs in the series.

They were significant favorites and were receiving at least 85% of bets on the ML in all three games 😬 https://t.co/UI08dlQ8dC",2042333462145728984,['2042333462145728984'],1,3,26,1,2,8843,ActionNetworkHQ,
2042325585318285576,en,2026-04-09T19:35:38.000Z,"Steph Curry has officially been ruled out for tonight's game...

No LeBron vs Curry this season😰😰😰 https://t.co/rEp0zIB3EA",2042325585318285576,"['2042325286528704624', '2042325585318285576']",1,1,11,0,0,7205,ActionNetworkHQ,
2042325491940540807,en,2026-04-09T19:35:16.000Z,Bryson DeChambeau when you bet your hard earned money on him 🫠 https://t.co/mdGLmDCDVU,2042325491940540807,['2042325491940540807'],17,4,737,2,7,33853,ActionNetworkHQ,
2042320852838969595,en,2026-04-09T19:16:50.000Z,"Defending champ tied for the LEAD🔥

https://t.co/tYzBfePqaH",2042320852838969595,['2042320852838969595'],1,0,12,1,0,7475,ActionNetworkHQ,
2042316162151633267,en,2026-04-09T18:58:12.000Z,THIS IS WHAT'S GOING ON AT AUGUSTA 🗣️ https://t.co/rvTv7vGsGN,2042316162151633267,['2042316162151633267'],1,1,44,0,8,11256,ActionNetworkHQ,
2042311923182489858,en,2026-04-09T18:41:21.000Z,When you thought you bet on Nicolai Højgaard but you actually bet on his twin brother Rasmus Højgaard 😠 https://t.co/Lmmub35DV4,2042311923182489858,['2042311923182489858'],1,1,14,0,0,7505,ActionNetworkHQ,
2042302894678970536,en,2026-04-09T18:05:28.000Z,"The Tigers are having some SERIOUS struggles on the road so far this season.

7 straight road losses, and they were favored in 5 of those...👀 https://t.co/2SlsPTBX7O",2042302894678970536,['2042302894678970536'],5,3,60,1,2,25750,ActionNetworkHQ,
2042286456962494775,zxx,2026-04-09T17:00:09.000Z,https://t.co/hQojnjruVV,2042286456962494775,['2042286456962494775'],1,1,3,1,1,10658,ActionNetworkHQ,
2042285873492840635,en,2026-04-09T16:57:50.000Z,Yankees ML (-198) is the most bet MLB team today receiving 86% of bets and 76% of the money 🤔 https://t.co/R5rU4OVEkH,2042285873492840635,['2042285873492840635'],6,12,74,6,5,31832,ActionNetworkHQ,
2042281709400412426,en,2026-04-09T16:41:17.000Z,"NOT THE BEER!!!! 😩

Thankfully beers are only $6 at the Masters! https://t.co/hDvw47yvDZ",2042281709400412426,['2042281709400412426'],2,1,46,0,7,21859,ActionNetworkHQ,
2042273272239149541,en,2026-04-09T16:07:46.000Z,Walking out of work at noon to grab lunch beers and sweat Masters bets the rest of the day 🥹 https://t.co/FfygsiQvR8,2042273272239149541,['2042273272239149541'],3,2,83,2,1,16497,ActionNetworkHQ,
2042272160471773500,en,2026-04-09T16:03:21.000Z,"If you bet on Shane Lowry look away! 

He just three putted from three feet away 🫣 https://t.co/T4ZxLXpsVu",2042272160471773500,['2042272160471773500'],4,3,58,2,5,35001,ActionNetworkHQ,
2042270241976123455,en,2026-04-09T15:55:43.000Z,It pays to tune in live! This line is already on the move! https://t.co/Vipv8E6sb2,2042270241976123455,['2042270241976123455'],0,0,4,0,0,9377,ActionNetworkHQ,
2042253492576747763,en,2026-04-09T14:49:10.000Z,"⚾️ DIAMONDBACKS vs METS MLB BEST BET

📈 NOLAN MCLEAN OVER 5.5 STRIKEOUTS
👇 Add directly to your betslip
https://t.co/ZcncoyrZGz

🗣️ ""What I am most interested in here is McLean’s strikeout props, due to the extreme plate discipline numbers discussed. Therefore, I’m not https://t.co/FQkqx5WLdU",2042253492576747763,['2042253492576747763'],4,3,27,0,6,8560,ActionNetworkHQ,
2042251419735020006,en,2026-04-09T14:40:56.000Z,"🔥HEAT vs RAPTORS BEST BET

🎯Immanuel Quickley u18.5 Pts+Ast (-110)
👇Add directly to your betslip
https://t.co/I112OOYhq7

🗣️""Immanuel Quickley returned to the Raptors' lineup and scored only three points and four assists in 18 minutes of action last game, so I'll take the https://t.co/X2gQICwpEL",2042251419735020006,['2042251419735020006'],2,3,20,0,7,7276,ActionNetworkHQ,
2042248985386082381,en,2026-04-09T14:31:15.000Z,"🏒 LIGHTNING vs CANADIENS NHL BEST BET

⚡️ LIGHTNING MONEYLINE
👇 Add directly to your betslip
https://t.co/4Kg7Oh2fhL

🗣️ ""Vasilevskiy enters Thursday as a strong favorite to win the Vezina Trophy. Through 55 starts this season, he is 37-14-4 with a .912 save percentage and a https://t.co/tU4VEs9an3",2042248985386082381,['2042248985386082381'],0,4,19,0,4,6650,ActionNetworkHQ,
2042245888966263128,en,2026-04-09T14:18:57.000Z,"⚾️ REDS vs MARLINS MLB BEST BET

🔴 REDS MONEYLINE
👇 Add directly to your betslip
https://t.co/vVUB5v9oXW

🗣️ ""Meyer has looked like nothing more than a back-of-the-rotation starter since getting drafted in the top five. He should provide a good matchup for a Cincinnati lineup https://t.co/SAIOaWaZ6r",2042245888966263128,['2042245888966263128'],3,6,29,0,1,8213,ActionNetworkHQ,
2042244269851762718,en,2026-04-09T14:12:31.000Z,"🏀PACERS vs NETS BEST BET 

🎯Indiana Pacers -3 (-120)
👇Add directly to your betslip
https://t.co/wEasK1inOC

🗣️""I wouldn’t be surprised if this line moves toward Pacers -5 by tipoff. Depending on how this line shakes out, I might actually like the moneyline more than the spread https://t.co/zLSD0YCgCO",2042244269851762718,['2042244269851762718'],4,3,31,0,3,7184,ActionNetworkHQ,
2042240221090066833,en,2026-04-09T13:56:26.000Z,"🍀CELTICS vs KNICKS BEST BET

🎯New York Knicks -4.5 (-110)
👇Add directly to your betslip
https://t.co/9raoU60zZX

🗣️""I'll take a shot on the Knicks to cover the spread as 4.5-point favorites at Madison Square Garden with a full lineup against a likely short-handed Celtics team, https://t.co/T0vOEcMmHU",2042240221090066833,['2042240221090066833'],7,9,40,1,7,9364,ActionNetworkHQ,
2042237171369734162,en,2026-04-09T13:44:19.000Z,"⚾️ATHLETICS vs YANKEES BEST BET

🎯Jeffrey Springs u4.5 Strikeouts (+125)
👇Add directly to your betslip
https://t.co/vYbMswjJoB

🗣️""So, in a game where Springs could very well have an early trip to the showers, backing him to stay under his strikeout prop at plus money is a https://t.co/TQPl7OaIT3",2042237171369734162,['2042237171369734162'],4,1,29,0,1,8137,ActionNetworkHQ,
2042234935549767795,en,2026-04-09T13:35:26.000Z,First tee off on Sunday morning after a long night out 😅 https://t.co/hCfWfxh8am,2042234935549767795,['2042234935549767795'],0,2,30,0,2,10087,ActionNetworkHQ,
2042228401520488606,en,2026-04-09T13:09:28.000Z,How I feel walking into work today 😎 https://t.co/RSPAWKybYX,2042228401520488606,['2042228401520488606'],3,1,40,0,7,18667,ActionNetworkHQ,
2042084913688486256,en,2026-04-09T03:39:18.000Z,"The Nuggets getting hot at the right time...👀

For the first time in the Nikola Jokić era (2015), the Denver Nuggets have rattled off 10 straight wins 🤯 https://t.co/XJdpKszfxA",2042084913688486256,['2042084913688486256'],0,0,35,0,0,8981,ActionNetworkHQ,
2042081171954074045,en,2026-04-09T03:24:26.000Z,"GOOD TEAMS WIN, GREAT TEAMS COVER 🤑 https://t.co/YjAVO8JWyx",2042081171954074045,['2042081171954074045'],0,0,12,0,0,14936,ActionNetworkHQ,
2042074526498927096,en,2026-04-09T02:58:01.000Z,Conquest whenever he sees Oliver: https://t.co/ei6p4918ey,2042074526498927096,['2042074526498927096'],2,1,16,0,0,8732,ActionNetworkHQ,
2042066917364482487,en,2026-04-09T02:27:47.000Z,"95% of bets and 82% of money was on Yankees ML (-203)🤮

https://t.co/d1NSkBBMHm",2042066917364482487,['2042066917364482487'],12,19,456,5,24,176958,ActionNetworkHQ,
2042064006647542015,en,2026-04-09T02:16:13.000Z,"Jamal Murray at HALF🔥🔥🔥: 

▪️20 Points 
▪️3 Rebounds 
▪️2 Assists 
▪️4 3PM
https://t.co/GqmxNnrHSn",2042064006647542015,['2042064006647542015'],0,0,9,0,0,7837,ActionNetworkHQ,
2042059293252264143,en,2026-04-09T01:57:29.000Z,"The -23.5 spread in tonights Nuggets vs Grizzlies game was the 2nd largest NBA spread in the last 30 years...

They are currently down 6 in the 2nd Q😳😳😳 https://t.co/puQNTHdFLA",2042059293252264143,['2042059293252264143'],2,0,20,1,1,10188,ActionNetworkHQ,
2042048223414477263,en,2026-04-09T01:13:30.000Z,"Dudes rock!

These Rockies fans were thoroughly enjoying sweeping the Astros! They would chant ""one of us!"" each time someone new joined the crew 😂 https://t.co/Smg6BfUBDN",2042048223414477263,['2042048223414477263'],6,5,95,1,5,25092,ActionNetworkHQ,
2042045153594990727,en,2026-04-09T01:01:18.000Z,"27 POINTS for Donovan Mitchell through Q3...🔥

✅Donovan Mitchell o24.5 Points 
https://t.co/VU0EDPYU9Y",2042045153594990727,['2042045153594990727'],0,1,10,0,0,7649,ActionNetworkHQ,
2042028015429816652,en,2026-04-08T23:53:12.000Z,"Never forget when Tiger Woods was -125 to win the Masters 🤯

For context the current World No. 1 Scottie Scheffler is the favorite this year at +550. Prime Tiger was playing a different sport 🐐 https://t.co/QaP3VhVhQK",2042028015429816652,['2042028015429816652'],19,7,203,2,17,38066,ActionNetworkHQ,
2042016622622163132,en,2026-04-08T23:07:56.000Z,"✅DIAMONDBACKS MONEYLINE (+120)

@tannerstruth's 2nd Best bet cashed today!! https://t.co/zJydJMTI5S https://t.co/Sl2CPV6xGP",2042016622622163132,['2042016622622163132'],2,1,8,0,1,12705,ActionNetworkHQ,
2042014116588539919,en,2026-04-08T22:57:58.000Z,"Nico Hoerner LEADOFF HOMER‼️ (+1100)
https://t.co/GWo0k8FV9Z",2042014116588539919,['2042014116588539919'],1,0,11,0,1,7868,ActionNetworkHQ,
2042007898323091461,en,2026-04-08T22:33:16.000Z,"The Rockies just stunned the Astros with a 3 game sweep as underdogs in every game 😤🔥

This was their first sweep at home since MAY 2024! https://t.co/Y85i4ZveBE",2042007898323091461,['2042007898323091461'],3,2,25,0,2,7740,ActionNetworkHQ,
2041999534151106983,en,2026-04-08T22:00:02.000Z,"⛳️ MASTERS BEST BET

🎯 PATRICK REED TOP 20
👇 Add directly to your betslip
https://t.co/s1ywWckfyl

""Obviously Patrick Reed has won here before, and he now has top-five finishes in two of his last three appearances here, in addition to a T12 in 2024 and a T8 in 2021.

He just https://t.co/i17M3PyiYU",2041999534151106983,['2041999534151106983'],1,1,19,1,5,24534,ActionNetworkHQ,
2041997967226294317,en,2026-04-08T21:53:48.000Z,"The Blue Jays (+155) extend their lead on the Dodgers in the bottom of the 8th...

89% of ML bets were on the Dodgers😬😬
https://t.co/cFIWEXg4ac",2041997967226294317,['2041997967226294317'],1,1,17,0,2,14103,ActionNetworkHQ,
2041993285820875176,en,2026-04-08T21:35:12.000Z,"Rafael Devers with a 3-run BOMB to put the Giants on top (+355)...🔥

https://t.co/1F7R0O0Ryf",2041993285820875176,['2041993285820875176'],0,1,20,0,1,10050,ActionNetworkHQ,
2041984624331464707,en,2026-04-08T21:00:47.000Z,"✅BREWERS vs RED SOX UNDER 7.5 (-110)

The Red Sox beat the Brewers 5-0 to cash @tannerstruth's best bet! https://t.co/cVmobOTsUp https://t.co/6MIwI7LcWq",2041984624331464707,['2041984624331464707'],1,1,14,0,0,11736,ActionNetworkHQ,
2041977308748079208,en,2026-04-08T20:31:43.000Z,"The two largest NBA betting favorites of the last 30 years have occurred in just the last week.

▪️On Sunday OKC closed -25.5 vs. Utah. They covered.
▪️Denver is currently -23.5 vs. Memphis tonight. Will they cover? https://t.co/4paleBszIU",2041977308748079208,['2041977308748079208'],0,2,11,0,1,7840,ActionNetworkHQ,
2041976877859164293,en,2026-04-08T20:30:00.000Z,"⛳️ MASTERS BEST BET

🎯 MIN WOO LEE TOP 10
👇 Add directly to your betslip
https://t.co/KskR40OPWd

""Min Woo Lee is showing everything that I want to see before coming into a Masters. A T2 at Pebble, T12 at the Genesis, T6 at API, and a T3 in Houston.

Lee is doing it all, https://t.co/TOOOyIopet",2041976877859164293,['2041976877859164293'],1,1,21,1,4,8415,ActionNetworkHQ,
2041966737256591540,en,2026-04-08T19:49:42.000Z,"🚨 NEW: PRO Golf Projections Are Live 🚨

 Here are the 3 largest PRO edges to make the cut.

This 3-leg parlay pays +223 vs. +106 projected 📈

See all edges ➡️ https://t.co/UmNMR511XV https://t.co/zqIb53jevf",2041966737256591540,['2041966737256591540'],6,5,19,1,6,31710,ActionNetworkHQ,
2041961487053550006,art,2026-04-08T19:28:50.000Z,👀👀 https://t.co/263kcS2hSL,2041961487053550006,"['2041959438391693548', '2041961487053550006']",0,0,8,0,3,11162,ActionNetworkHQ,
2041951291073581115,en,2026-04-08T18:48:20.000Z,The Yankees (-206) are the most bet team on the ML today receiving 95% of bets and 95% of the money 👀 https://t.co/61juwkpPob,2041951291073581115,['2041951291073581115'],0,10,65,2,10,25637,ActionNetworkHQ,
2041950313163219401,qme,2026-04-08T18:44:26.000Z,🤔🤔🤔🤔 https://t.co/OpUFYoTrv0 https://t.co/o1O5Rpru8h,2041950313163219401,['2041950313163219401'],1,0,7,0,0,13355,ActionNetworkHQ,
2041944221792280836,en,2026-04-08T18:20:14.000Z,Anything happen just now?! Castellanos with a two run double 😅 https://t.co/bwItbO8AFY,2041944221792280836,['2041944221792280836'],0,4,13,0,2,9120,ActionNetworkHQ,
2041940640074715345,en,2026-04-08T18:06:00.000Z,"On today's The Action Network Podcast
@EastBreese, @KMurrDFS and @TeeOffSports explain how they are playing the @DKSportsbook King of The Course promo!

""If we're just looking for pure birdie-making potential… this is the Højgaard recipe.""

Download the DraftKings Sportsbook app https://t.co/VuIe8OnDIu",2041940640074715345,['2041940640074715345'],0,4,4,0,1,6116,ActionNetworkHQ,
2041932973503635593,en,2026-04-08T17:35:32.000Z,"The Nats are 9-2 to the over so far this season 📈

Today the total is set at 8.5 with Miles Mikolas coming off one of his worst career starts 🤔 https://t.co/b32hcfaIR8",2041932973503635593,['2041932973503635593'],0,3,17,0,1,8739,ActionNetworkHQ,
2041930855153578231,en,2026-04-08T17:27:07.000Z,Yesterday Nebraska forward Berke Buyuktuncel revealed a tattoo with Nebraska's record to celebrate their historic season. Today he entered the transfer portal 😂 https://t.co/PJ5nCTiP0h,2041930855153578231,['2041930855153578231'],1,2,8,0,1,8403,ActionNetworkHQ,
2041925670465368471,en,2026-04-08T17:06:31.000Z,"Stefon Diggs and Taylor Frankie Paul would be the most chaotic relationship ever.

IYYK 😂 https://t.co/VTWK50mm9R",2041925670465368471,['2041925670465368471'],1,2,28,1,3,30531,ActionNetworkHQ,
2041901253051986061,en,2026-04-08T15:29:30.000Z,How it feels walking back to the blackjack table after hitting the ATM 😤 https://t.co/RQZaq8rR1h,2041901253051986061,['2041901253051986061'],71,11,840,12,91,133077,ActionNetworkHQ,
2041898571092365401,en,2026-04-08T15:18:50.000Z,"It's back 😍 @DKSportsbook

One of the best promos of all-time https://t.co/k8g0PvmIZC",2041898571092365401,['2041898571092365401'],1,3,20,1,0,20352,ActionNetworkHQ,
2041894183938535920,en,2026-04-08T15:01:24.000Z,"🏒 SABRES vs RANGERS NHL BEST BET

📈 JACK QUINN 3+ SHOTS ON GOAL
👇 Add directly to your betslip
https://t.co/pN56wFnBvW

🗣️ ""In his past 10 games, he’s recorded three goals and three assists, but he’s also averaging 3.5 shots on goal per game. This season, he’s averaged only https://t.co/uPifFGGpU2",2041894183938535920,['2041894183938535920'],1,2,7,0,0,6547,ActionNetworkHQ,
2041891682786881823,en,2026-04-08T14:51:28.000Z,"🏀 GRIZZLIES vs NUGGETS NBA BEST BET

🐻 GRIZZLIES +22.5
👇 Add directly to your betslip
https://t.co/vkWTlMpi6E

🗣️ ""Quite simply, the Nuggets should not be favored by 20 points over anyone. They are a great team, but they are not a team that profiles as one that blows out its https://t.co/hQ7Xu8e1Q4",2041891682786881823,['2041891682786881823'],0,3,18,1,1,22986,ActionNetworkHQ,
2041889239755850088,en,2026-04-08T14:41:45.000Z,"🏀 MAVERICKS vs SUNS NBA BEST BET

☀️ SUNS -10.5
👇 Add directly to your betslip
https://t.co/k1m3xZ2btI

🗣️ ""To be honest, I thought this line would open even higher — and it would surprise me if this number doesn't climb before tipoff. Even if you are just looking to get on the https://t.co/Pd2dueCBKd",2041889239755850088,['2041889239755850088'],3,1,20,0,4,7685,ActionNetworkHQ,
2041889135468646853,en,2026-04-08T14:41:21.000Z,"The Dodgers are 5-0 to the RL over their last five games.

They’re +102 to win by 2+ today 🤔 https://t.co/uEq1fGp0tJ",2041889135468646853,['2041889135468646853'],2,3,22,0,0,6943,ActionNetworkHQ,
2041887311621661149,en,2026-04-08T14:34:06.000Z,"⚾️ DIAMONDBACKS vs METS MLB BEST BET

🐍 DIAMONDBACKS MONEYLINE
👇 Add directly to your betslip
https://t.co/TNnYMJISpp

🗣️ ""I think Ryne Nelson has been crazy unlucky through his first two starts. He's allowed 11 baserunners but 11 earned runs, netting out to a 0% strand rate. https://t.co/j60pTSXJno",2041887311621661149,['2041887311621661149'],3,3,27,1,4,20574,ActionNetworkHQ,
2041885237257326672,en,2026-04-08T14:25:51.000Z,"⚾️ BREWERS vs RED SOX MLB BEST BET

📉 UNDER 7.5
👇 Add directly to your betslip
https://t.co/vmlzflMYI9

🗣️ ""It is bone-chilling cold up in the Northeast during this time of year, and Fenway is no different. We’re expecting temperatures in the mid-40s for Wednesday’s game with https://t.co/Ea0ferZF8V",2041885237257326672,['2041885237257326672'],4,3,29,1,3,19204,ActionNetworkHQ,
2041880283872374887,en,2026-04-08T14:06:10.000Z,"⚾️ PADRES vs PIRATES MLB BEST BET

🏴‍☠️ PIRATES MONEYLINE
👇 Add directly to your betslip
https://t.co/6zm3oEgf7t

🗣️ ""I'm rolling with the Pirates. They match up well against King, as Lowe, Cruz, and O'Hearn should be able to handle the right-handed pitcher. The line shows two https://t.co/44eipZKdm2",2041880283872374887,['2041880283872374887'],3,1,38,0,5,10660,ActionNetworkHQ,
2041785122857611764,en,2026-04-08T07:48:02.000Z,"The Clippers are 35–17 since this statement

8th in the West https://t.co/8jzBc0gHlX https://t.co/cnFM3FWZqN",2041785122857611764,['2041785122857611764'],3,1,17,0,1,17455,ActionNetworkHQ,
2041764728654225601,en,2026-04-08T06:27:00.000Z,"Kevin Durant before he made Dillon Brooks touch earth:
1/7 FG | 0/2 3PT | 2 PTS

After:
7/13 FG | 5/7 3PT | 3/3 FT | 22 PTS
https://t.co/V7qsb5Rpby",2041764728654225601,['2041764728654225601'],3,1,39,0,4,19054,ActionNetworkHQ,
2041759073524445232,en,2026-04-08T06:04:31.000Z,"The Suns led the Rockets 37–21 after the 1st quarter, including a 23–0 run.  

They were outscored 98–68 over the final three quarters 🧊 https://t.co/sAoLGQBhCf",2041759073524445232,['2041759073524445232'],1,2,17,0,0,6911,ActionNetworkHQ,
2041742419771978212,en,2026-04-08T04:58:21.000Z,"✅ LaMelo Ball o26.5 Pts+Ast 

Ball stuffed the stat sheet in the loss. 42 PTS+AST (36 PTS, 6 AST) to cash @BryanFonsecaNY’s Best Bet https://t.co/7GLkqbTurC https://t.co/FbTHisrXSx",2041742419771978212,['2041742419771978212'],0,1,10,0,0,11319,ActionNetworkHQ,
2041740832487968875,en,2026-04-08T04:52:02.000Z,"✅ Bulls -6

Chicago covers with ease to hit @ChicagoFlow’s Best Bet https://t.co/F4R9g0lGgT https://t.co/CgKtttDvrQ",2041740832487968875,['2041740832487968875'],0,2,8,0,0,10454,ActionNetworkHQ,
2041725800303546811,en,2026-04-08T03:52:18.000Z,90% of bets and 86% of money was on Astros ML (-177) 😬 https://t.co/Yc5Wj8hHRX,2041725800303546811,['2041725800303546811'],1,9,84,2,5,32627,ActionNetworkHQ,
2041724958015988141,en,2026-04-08T03:48:58.000Z,"Reds vs Marlins under 7.5 might be the worst bad beat of the season 🤮

It was 2-0 entering the 9th. The Reds tied it 2-2 and then 5 runs were scored in the 10th. https://t.co/5CmpP9YFzu",2041724958015988141,['2041724958015988141'],0,3,8,0,1,7051,ActionNetworkHQ,
2041722285338525783,en,2026-04-08T03:38:20.000Z,"Jordan Poole after 3 straight DNPs: 34 PTS.

His points O/U closed at 18.5.

Ladder 🪜
20+ (+143) ✅
25+ (+351) ✅
30+ (+750) ✅ https://t.co/7JRUijyGSc",2041722285338525783,['2041722285338525783'],1,1,5,0,0,6911,ActionNetworkHQ,
2041616433960964243,en,2026-04-07T20:37:43.000Z,"The Lakers opened as +13 point underdogs and have been steadily pushed out to +18.5, with the number climbing throughout the day 📈 https://t.co/MBjZEQJdMN",2041616433960964243,"['2041616329241731156', '2041616381427257365', '2041616433960964243']",1,5,21,1,1,11118,ActionNetworkHQ,
2041576773599613016,zxx,2026-04-07T18:00:08.000Z,https://t.co/1dFoXrZhr9,2041576773599613016,['2041576773599613016'],1,1,6,1,0,12900,ActionNetworkHQ,
2041567635381375326,zxx,2026-04-07T17:23:49.000Z,https://t.co/8bK9WEULgD https://t.co/vxhTOnaXVi,2041567635381375326,['2041567635381375326'],1,1,26,0,0,18930,ActionNetworkHQ,
2041565848104501518,en,2026-04-07T17:16:43.000Z,May we interest you in some AAA ball bets? One of the more inefficient and exploitable markets 👀 https://t.co/kO8Hrr67EB,2041565848104501518,['2041565848104501518'],1,1,2,0,0,10757,ActionNetworkHQ,
